,Primary ID,BatchID,Time,Ethanol,Temperature,Molasses flow,NH3 flow,Air flow,Level,pH
2104,2105,Qa,4.83333,0.83493,29.9639,2493.44,197.475,6503.95,45.3713,5.19864
2105,2106,Qa,5.0,0.80796,29.9853,2597.57,183.8,6541.9,45.5886,5.20015
2106,2107,Qa,5.16667,0.79006,29.9947,2735.29,195.516,6550.59,45.8103,5.18958
2107,2108,Qa,5.33333,0.78626,29.992,2858.89,204.024,6526.56,46.0472,5.19051
2108,2109,Qa,5.5,0.79705,30.0695,2944.53,210.178,6565.93,46.3206,5.19699
2109,2110,Qa,5.66667,0.81547,29.9786,3021.94,216.136,6533.04,46.5743,5.20014
2110,2111,Qa,5.83333,0.83911,30.0,3146.36,224.409,6526.12,46.8558,5.21191
2111,2112,Qa,6.0,0.86994,29.9532,3187.3,226.859,6554.85,47.1327,5.20964
2112,2113,Qa,6.16667,0.88694,29.9426,3192.01,228.614,6528.51,47.4132,5.20893
2113,2114,Qa,6.33333,0.89546,29.9465,3183.15,228.622,6511.31,47.6883,5.2096
2114,2115,Qa,6.5,0.89343,29.9479,3134.54,224.594,6551.21,47.9519,5.21089
2115,2116,Qa,6.66667,0.87263,29.9452,3076.26,220.983,6514.06,48.252,5.21102
2116,2117,Qa,6.83333,0.83804,29.9599,3064.44,217.254,6528.33,48.5183,5.20645
2117,2118,Qa,7.0,0.80095,29.9519,3043.8,203.383,6537.02,48.7622,5.20472
2118,2119,Qa,7.16667,0.74946,29.9666,3019.21,201.335,6529.93,49.0624,5.20454
2119,2120,Qa,7.33333,0.69712,29.9532,3023.08,200.331,6541.55,49.3313,5.21005
2120,2121,Qa,7.5,0.63848,29.9813,3013.89,200.829,6537.82,49.6518,5.20778
2121,2122,Qa,7.66667,0.57901,29.9639,3009.88,200.844,6534.98,49.8575,5.20401
2122,2123,Qa,7.83333,0.51331,29.9506,3017.72,193.397,6532.5,50.1104,5.20632
2123,2124,Qa,8.0,0.45951,29.8811,3024.85,146.257,6529.04,50.4132,5.20374
2124,2125,Qa,8.16667,0.39572,29.857,3087.57,148.882,6534.1,50.667,5.20183
2125,2126,Qa,8.33333,0.34026,29.8757,3118.01,152.044,6543.41,50.9403,5.20618
2126,2127,Qa,8.5,0.29421,29.853,3137.81,151.278,6528.07,51.2155,5.20898
2127,2128,Qa,8.66667,0.24895,29.8369,3158.67,152.617,6538.35,51.4684,5.21049
2128,2129,Qa,8.83333,0.19679,29.8824,3189.28,147.532,6544.83,51.7525,5.20756
2129,2130,Qa,9.0,0.15289,29.9599,3219.4,110.968,6524.96,52.0926,5.20618
2130,2131,Qa,9.16667,0.11776,30.2219,3232.39,111.609,6541.64,52.3099,5.20738
2131,2132,Qa,9.33333,0.08765,30.6241,3243.46,112.379,6596.26,52.6002,5.20916
2132,2133,Qa,9.5,0.05703,31.0265,3247.47,112.329,6563.36,52.9252,5.21187
2133,2134,Qa,9.66667,0.03774,31.4167,3260.52,113.956,6526.03,53.1825,5.21311
2134,2135,Qa,9.83333,0.02922,31.8124,3223.63,106.164,6491.8,53.4168,5.21879
2135,2136,Qa,10.0,0.02403,32.0583,3201.17,81.8339,6500.67,53.6581,5.21688
2136,2137,Qa,10.1667,0.02287,32.1652,3219.12,83.4009,6472.91,53.8905,5.21728
2137,2138,Qa,10.3333,0.02256,32.3109,3213.59,82.3397,6435.67,54.2431,5.22345
2138,2139,Qa,10.5,0.02261,32.4873,3203.3,83.1232,6411.99,54.545,5.22816
2139,2140,Qa,10.6667,0.02202,32.6597,3217.49,82.3325,6380.24,54.8157,5.2373
2140,2141,Qa,10.8333,0.02219,32.8549,3205.96,65.8903,6332.45,55.0241,5.24294
2141,2142,Qa,11.0,0.02088,32.915,3213.55,0.02137,6288.82,55.3161,5.23273
2142,2143,Qa,11.1667,0.02009,32.9097,3218.02,0.02849,6214.42,55.5423,5.23113
2143,2144,Qa,11.3333,0.03069,32.8054,3197.16,0.01781,6057.11,55.854,5.23073
2144,2145,Qa,11.5,0.10181,32.653,3139.33,0.02137,5963.29,56.1585,5.21324
2145,2146,Qa,11.6667,0.16999,32.7279,3048.65,0.02137,5853.78,56.4506,5.21635
2146,2147,Qa,11.8333,0.29203,32.7025,2918.17,0.01781,5761.46,56.6314,5.22248
2147,2148,Qa,12.0,0.4539,32.5715,2729.43,0.04273,5669.06,56.8638,5.2865
2148,2149,Qa,12.1667,0.6177,32.4245,2522.32,0.02137,5590.41,57.114,5.38874
2149,2150,Qa,12.3333,0.75075,32.4967,2327.27,0.01781,5504.57,57.1736,5.49285
2150,2151,Qa,12.5,0.80309,32.6958,2230.81,0.03561,5399.13,57.4461,5.59492
2151,2152,Qa,12.6667,0.85756,32.7252,2129.49,0.02849,5335.02,57.5628,5.67599
2152,2153,Qa,12.8333,0.91042,32.9003,2051.51,0.01781,5272.95,57.7106,5.76456
2153,2154,Qa,13.0,0.89607,33.054,778.572,0.02137,4866.37,57.8451,5.85118
2154,2155,Qa,13.1667,0.78882,33.0139,44.6297,0.03561,4114.57,57.8487,5.91845
2155,2156,Qa,13.3333,0.63795,32.8281,20.6829,0.02137,3308.95,57.8415,5.93456
2156,2157,Qa,13.5,0.50834,32.5768,1.09978,0.02137,2534.27,57.8291,5.94495
2157,2158,Qa,13.6667,0.40897,32.2868,0.99335,0.02849,1798.97,57.8478,5.95436
2158,2159,Ra,0.0,0.37882,30.0859,10.2582,0.13929,1119.13,41.8739,5.46181
2159,2160,Ra,0.166667,0.54844,30.5393,651.612,28.9214,1553.84,41.6804,3.90307
2160,2161,Ra,0.333333,0.82012,31.2342,795.014,65.4107,2232.31,41.7428,3.97094
2161,2162,Ra,0.5,0.92451,31.1041,725.7,59.1643,2411.98,41.7963,4.09487
2162,2163,Ra,0.666667,0.96768,30.8801,932.111,72.65,2598.13,41.8659,4.12406
2163,2164,Ra,0.833333,1.01583,30.7231,849.76,68.6643,2787.31,41.9337,4.20726
2164,2165,Ra,1.0,0.99807,30.7432,951.559,77.1357,2967.6,42.0211,4.18195
2165,2166,Ra,1.16667,1.02335,30.7727,993.269,80.25,3142.65,42.1103,4.341
2166,2167,Ra,1.33333,1.02871,30.9471,1052.4,83.9429,3314.87,42.1887,4.38369
2167,2168,Ra,1.5,1.04743,30.9552,1121.21,90.1822,3478.03,42.2833,4.58186
2168,2169,Ra,1.66667,1.03963,30.9243,1123.14,90.6393,3643.59,42.3734,4.62642
2169,2170,Ra,1.83333,1.01877,30.6721,1219.13,97.8858,3812.34,42.4884,4.78141
2170,2171,Ra,2.0,1.00257,30.6963,1285.41,104.196,3975.76,42.5946,4.84648
2171,2172,Ra,2.16667,1.00937,30.7003,1261.62,108.996,4141.59,42.6998,4.94808
2172,2173,Ra,2.33333,0.98804,30.7379,1365.91,117.822,4307.23,42.7997,5.01858
2173,2174,Ra,2.5,0.97306,30.8599,1446.59,123.986,4489.75,42.9255,5.0012
2174,2175,Ra,2.66667,0.97055,30.9257,1480.21,125.468,4646.51,43.0619,5.07781
2175,2176,Ra,2.83333,0.98952,30.8935,1512.77,129.471,4813.85,43.1841,4.98137
2176,2177,Ra,3.0,0.98706,30.9659,1564.03,135.536,4976.65,43.317,5.10508
2177,2178,Ra,3.16667,0.95675,31.033,1641.89,140.861,5143.9,43.4401,5.0209
2178,2179,Ra,3.33333,0.91586,30.9793,1744.51,149.379,5311.14,43.5855,5.10201
2179,2180,Ra,3.5,0.89277,30.7996,1830.67,157.218,5466.76,43.7309,5.11783
2180,2181,Ra,3.66667,0.88637,30.8358,1943.05,167.525,5636.31,43.8959,5.10664
2181,2182,Ra,3.83333,0.87627,30.8237,1994.52,170.346,5822.37,44.0635,5.12495
2182,2183,Ra,4.0,0.85821,30.7955,2082.85,179.632,5981.18,44.2187,5.10767
2183,2184,Ra,4.16667,0.83914,30.7794,2153.73,184.7,6151.71,44.4087,5.12348
2184,2185,Ra,4.33333,0.82234,30.7647,2258.99,194.425,6190.85,44.6032,5.13658
2185,2186,Ra,4.5,0.80681,30.7607,2339.59,201.725,6356.06,44.8065,5.13685
2186,2187,Ra,4.66667,0.78667,30.766,2449.62,210.111,6458.59,45.017,5.13886
2187,2188,Ra,4.83333,0.76744,30.8036,2532.11,216.522,6603.55,45.2444,5.14452
2188,2189,Ra,5.0,0.74261,30.8076,2598.33,223.44,6677.05,45.4576,5.13436
2189,2190,Ra,5.16667,0.70963,30.8036,2728.09,234.59,6762.8,45.6859,5.13641
2190,2191,Ra,5.33333,0.69014,30.809,2859.63,246.136,6753.93,45.9133,5.14158
2191,2192,Ra,5.5,0.68779,30.805,2975.0,255.786,6783.75,46.1916,5.14759
2192,2193,Ra,5.66667,0.70522,30.8103,3071.03,264.772,6730.31,46.4297,5.13859
2193,2194,Ra,5.83333,0.73367,30.8264,3169.12,273.011,6767.69,46.733,5.14857
2194,2195,Ra,6.0,0.77219,30.8479,3237.58,278.218,6768.22,46.9988,5.14118
2195,2196,Ra,6.16667,0.82096,30.8425,3316.3,179.929,6726.4,47.253,5.11074
2196,2197,Ra,6.33333,0.86101,30.8076,3236.83,175.714,6768.57,47.5669,5.13373
2197,2198,Ra,6.5,0.85407,30.7526,3216.85,174.436,6735.55,47.83,5.14826
2198,2199,Ra,6.66667,0.8023,30.7097,3209.98,173.911,6760.76,48.0914,5.14594
2199,2200,Ra,6.83333,0.74229,30.7405,3222.76,174.446,6762.63,48.3598,5.14635
2200,2201,Ra,7.0,0.69064,30.7379,3226.61,175.375,6751.08,48.647,5.14207
2201,2202,Ra,7.16667,0.65766,30.7741,3197.05,173.236,6785.53,48.9101,5.14568
2202,2203,Ra,7.33333,0.62086,30.7983,3170.58,172.25,6763.51,49.1884,5.1549
2203,2204,Ra,7.5,0.59159,30.7258,3129.12,169.886,6744.34,49.4595,5.14844
2204,2205,Ra,7.66667,0.55531,30.7687,3097.42,168.114,6757.03,49.7369,5.15191
2205,2206,Ra,7.83333,0.51199,30.7097,3077.97,167.057,6754.19,50.0143,5.15691
2206,2207,Ra,8.0,0.4622,30.7285,3060.13,166.171,6753.93,50.2685,5.1479
2207,2208,Ra,8.16667,0.4064,30.707,3076.15,133.568,6734.57,50.5262,5.14599
2208,2209,Ra,8.33333,0.34108,30.6949,3112.13,135.636,6778.16,50.7564,5.14608
2209,2210,Ra,8.5,0.28984,30.6788,3160.61,136.171,6724.63,51.0855,5.15049
2210,2211,Ra,8.66667,0.25617,30.6265,3174.14,137.8,6777.18,51.3673,5.15022
2211,2212,Ra,8.83333,0.21662,30.6158,3167.48,137.593,6736.35,51.5885,5.15316
2212,2213,Ra,9.0,0.1708,30.6909,3205.59,138.882,6769.64,51.832,5.1496
2213,2214,Ra,9.16667,0.12419,30.7794,3269.85,106.107,6757.03,52.1727,5.14946
2214,2215,Ra,9.33333,0.08451,31.0773,3259.06,104.875,6764.76,52.4403,5.14906
2215,2216,Ra,9.5,0.06114,31.5106,3264.12,105.939,6760.58,52.7016,5.15299
2216,2217,Ra,9.66667,0.0539,31.8379,3244.49,104.439,6731.47,52.9263,5.15013
2217,2218,Ra,9.83333,0.04967,32.1465,3223.09,104.382,6772.83,53.2314,5.15183
2218,2219,Ra,10.0,0.04512,32.4188,3199.58,102.861,6757.56,53.5168,5.15169
2219,2220,Ra,10.1667,0.0416,32.6764,3188.43,103.107,6743.45,53.6854,5.15209
2220,2221,Ra,10.3333,0.03846,32.9689,3191.56,103.004,6752.15,54.0314,5.15481
2221,2222,Ra,10.5,0.03535,33.2211,3199.93,103.654,6753.13,54.2883,5.1541
2222,2223,Ra,10.6667,0.03221,33.2788,3191.99,103.061,6785.17,54.5577,5.15744
2223,2224,Ra,10.8333,0.0297,33.3593,3201.64,103.629,6739.9,54.7547,5.15566
2224,2225,Ra,11.0,0.0274,33.4237,3208.69,103.461,6755.08,55.1302,5.15472
2225,2226,Ra,11.1667,0.02556,33.5525,3206.16,103.775,6754.73,55.264,5.15209
2226,2227,Ra,11.3333,0.02397,33.637,3211.65,103.178,6758.01,55.6056,5.15334
2227,2228,Ra,11.5,0.02275,33.6571,3210.62,104.264,6755.97,55.8536,5.15459
2228,2229,Ra,11.6667,0.02152,33.6115,3210.16,103.361,6757.3,56.1024,5.15298
2229,2230,Ra,11.8333,0.02052,33.594,3213.86,104.271,6755.52,56.4699,5.15767
2230,2231,Ra,12.0,0.02093,33.586,3214.39,103.95,6765.64,56.6866,5.15361
2231,2232,Ra,12.1667,0.03714,33.5444,3203.6,0.06429,6767.24,56.9025,5.16689
2232,2233,Ra,12.3333,0.32857,33.2412,2960.18,0.05714,6748.51,57.0621,5.22536
2233,2234,Ra,12.5,0.83211,33.0977,2321.14,0.07857,6758.19,57.3261,5.30022
2234,2235,Ra,12.6667,1.04983,33.0521,1951.49,0.06786,6759.43,57.4331,5.38061
2235,2236,Ra,12.8333,1.20395,33.1419,1726.69,0.07857,6761.56,57.5,5.45361
2236,2237,Ra,13.0,1.39418,33.315,1354.05,0.075,6782.87,57.6311,5.51203
2237,2238,Ra,13.1667,1.5332,33.4317,238.611,0.09286,6739.28,57.5705,5.56493
2238,2239,Ra,13.3333,1.49283,33.4907,10.2226,0.08929,6775.67,57.7248,5.59991
2239,2240,Ra,13.5,1.39813,33.5887,5.37841,0.1,6758.36,57.6204,5.61689
2240,2241,Ra,13.6667,1.26757,33.7067,-4e-05,0.09643,6756.32,57.6285,5.6271
2241,2242,Ta,0.0,0.02096,31.0198,64.9933,0.02137,1478.68,41.9599,5.24032
2242,2243,Ta,0.166667,0.08547,31.1,870.953,61.3069,2059.68,42.0463,4.37187
2243,2244,Ta,0.333333,0.35397,30.5761,953.295,71.3746,2240.58,42.0846,4.30026
2244,2245,Ta,0.5,0.56365,30.1604,944.496,71.2962,2422.63,42.1656,4.42284
2245,2246,Ta,0.666667,0.71468,30.0214,964.789,73.5754,2607.61,42.2493,4.53019
2246,2247,Ta,0.833333,0.82867,29.9733,998.491,75.438,2798.17,42.3232,4.62969
2247,2248,Ta,1.0,0.892,30.0642,1024.46,77.6352,2979.34,42.398,4.64571
2248,2249,Ta,1.16667,0.93307,30.0414,1057.17,79.5192,3153.59,42.488,4.71311
2249,2250,Ta,1.33333,0.95071,30.0294,1097.9,83.9529,3320.83,42.5949,4.76048
2250,2251,Ta,1.5,0.96761,30.0842,1142.07,85.7834,3487.54,42.6883,4.76581
2251,2252,Ta,1.66667,0.96065,30.0494,1190.6,89.8503,3653.9,42.7827,4.79689
2252,2253,Ta,1.83333,0.93202,30.1002,1263.93,95.9152,3826.64,42.886,4.81171
2253,2254,Ta,2.0,0.91165,30.0802,1320.3,101.855,3992.73,42.9911,4.87338
2254,2255,Ta,2.16667,0.91567,30.0401,1380.58,110.303,4158.82,43.1246,4.96209
2255,2256,Ta,2.33333,0.94756,30.0347,1394.95,112.952,4328.1,43.2369,5.08622
2256,2257,Ta,2.5,0.88534,30.2259,1478.42,117.77,4494.19,43.3704,5.08032
2257,2258,Ta,2.66667,0.83535,30.2566,1628.52,131.011,4666.76,43.4996,5.15504
2258,2259,Ta,2.83333,0.85747,30.2459,1601.24,127.774,4834.27,43.6501,5.17852
2259,2260,Ta,3.0,0.86129,30.2887,1682.8,133.579,5008.34,43.7765,5.14216
2260,2261,Ta,3.16667,0.8481,30.1163,1757.77,140.505,5171.15,43.9225,5.16489
2261,2262,Ta,3.33333,0.82984,29.9626,1837.23,145.737,5343.53,44.0979,5.17089
2262,2263,Ta,3.5,0.81286,29.9786,1913.72,153.312,5511.22,44.2689,5.16063
2263,2264,Ta,3.66667,0.79028,29.9679,2001.06,160.57,5672.61,44.4533,5.17985
2264,2265,Ta,3.83333,0.77855,29.9786,2077.87,166.371,5848.45,44.6153,5.19158
2265,2266,Ta,4.0,0.75196,29.98,2193.31,176.396,6007.45,44.8094,5.19104
2266,2267,Ta,4.16667,0.73283,29.9933,2271.11,181.666,6139.05,45.0071,5.19375
2267,2268,Ta,4.33333,0.69955,29.9946,2346.89,188.871,6254.77,45.2119,5.1926
2268,2269,Ta,4.5,0.66898,30.0067,2464.21,197.268,6373.51,45.423,5.20556
2269,2270,Ta,4.66667,0.63316,30.0227,2575.86,206.82,6536.94,45.6536,5.2068
2270,2271,Ta,4.83333,0.60203,30.0307,2680.58,214.501,6566.29,45.878,5.21111
2271,2272,Ta,5.0,0.56718,30.0414,2782.93,222.799,6793.48,46.138,5.21289
2272,2273,Ta,5.16667,0.54389,30.0575,2913.98,233.618,6757.39,46.3936,5.20454
2273,2274,Ta,5.33333,0.55119,30.0361,3033.26,235.772,6726.61,46.6723,5.21346
2274,2275,Ta,5.5,0.57912,30.0347,3128.8,233.814,6696.82,46.9252,5.20894
2275,2276,Ta,5.66667,0.61782,30.0254,3203.58,231.67,6731.4,47.2039,5.20583
2276,2277,Ta,5.83333,0.67065,30.1042,3262.05,230.374,6723.6,47.4969,5.2072
2277,2278,Ta,6.0,0.71585,30.0521,3322.5,211.413,6732.38,47.7729,5.21084
2278,2279,Ta,6.16667,0.76456,29.9946,3347.26,178.39,6734.15,48.0356,5.21236
2279,2280,Ta,6.33333,0.77571,29.9613,3329.84,177.82,6745.06,48.3597,5.21453
2280,2281,Ta,6.5,0.76636,29.9666,3319.2,177.393,6745.41,48.6607,5.22026
2281,2282,Ta,6.66667,0.76324,29.9599,3270.38,174.686,6730.52,48.959,5.21524
2282,2283,Ta,6.83333,0.73785,29.988,3229.98,172.496,6797.64,49.2137,5.20885
2283,2284,Ta,7.0,0.71027,29.98,3203.05,171.2,6695.67,49.5218,5.21524
2284,2285,Ta,7.16667,0.69249,29.9305,3150.08,168.39,6700.19,49.7934,5.21782
2285,2286,Ta,7.33333,0.64921,29.9265,3123.65,166.243,6725.9,50.0534,5.21573
2286,2287,Ta,7.5,0.59484,29.9131,3126.24,165.983,6730.69,50.3027,5.21799
2287,2288,Ta,7.66667,0.5416,29.8984,3100.77,166.236,6730.96,50.6509,5.22394
2288,2289,Ta,7.83333,0.49013,29.8797,3097.36,164.313,6723.07,50.8718,5.21981
2289,2290,Ta,8.0,0.44038,29.8436,3083.81,153.344,6732.56,51.0882,5.21329
2290,2291,Ta,8.16667,0.37989,29.8156,3110.38,135.285,6761.82,51.3268,5.21901
2291,2292,Ta,8.33333,0.30875,29.9118,3156.68,138.803,6738.14,51.6322,5.21875
2292,2293,Ta,8.5,0.24954,29.9051,3211.42,140.712,6741.07,51.9973,5.21879
2293,2294,Ta,8.66667,0.19738,29.8944,3235.33,142.286,6729.8,52.2413,5.21781
2294,2295,Ta,8.83333,0.15861,29.8516,3260.95,143.116,6735.31,52.5449,5.2223
2295,2296,Ta,9.0,0.12505,29.865,3269.25,132.286,6721.2,52.8059,5.21844
2296,2297,Ta,9.16667,0.09484,30.0107,3280.0,112.998,6734.95,53.1452,5.21946
2297,2298,Ta,9.33333,0.07033,30.3956,3275.1,113.493,6730.6,53.3402,5.23038
2298,2299,Ta,9.5,0.06263,30.7752,3261.83,113.785,6735.21,53.6776,5.2373
2299,2300,Ta,9.66667,0.05986,31.1374,3232.96,111.93,6730.25,53.9733,5.23939
2300,2301,Ta,9.83333,0.05863,31.5023,3203.01,111.143,6726.26,54.1727,5.24339
2301,2302,Ta,10.0,0.05764,31.8431,3176.87,110.135,6725.91,54.4898,5.24907
2302,2303,Ta,10.1667,0.05603,32.1077,3173.82,109.875,6730.16,54.7533,5.25897
2303,2304,Ta,10.3333,0.05523,32.2802,3163.39,109.537,6735.66,55.0196,5.27451
2304,2305,Ta,10.5,0.05341,32.4138,3187.83,109.58,6737.52,55.284,5.30483
2305,2306,Ta,10.6667,0.0519,32.5368,3176.51,110.374,6735.31,55.5788,5.35664
2306,2307,Ta,10.8333,0.05141,32.6878,3180.84,110.053,6728.39,55.8593,5.42315
2307,2308,Ta,11.0,0.05048,32.8148,3177.29,109.84,6722.45,56.1291,5.49094
2308,2309,Ta,11.1667,0.0495,32.8669,3183.5,109.9,6965.86,56.439,5.56433
2309,2310,Ta,11.3333,0.049,32.8375,3180.2,110.192,6700.81,56.7248,5.62427
2310,2311,Ta,11.5,0.04888,32.8241,3182.54,110.011,6692.21,56.9341,5.65948
2311,2312,Ta,11.6667,0.05774,32.8174,3172.33,110.118,6680.06,57.1683,5.68745
2312,2313,Ta,11.8333,0.09558,32.8348,3134.9,109.377,6768.2,57.415,5.69069
2313,2314,Ta,12.0,0.22625,32.7239,2995.79,63.4293,6718.37,57.7988,5.59879
2314,2315,Ta,12.1667,0.35211,32.8241,2879.75,0.01781,6847.04,58.0187,5.53525
2315,2316,Ta,12.3333,0.4611,32.784,2720.46,0.01781,6427.86,58.138,5.55616
2316,2317,Ta,12.5,0.67843,32.6303,2409.19,0.03561,6713.14,58.3295,5.61468
2317,2318,Ta,12.6667,0.8349,32.4646,2184.69,0.01424,6730.07,58.5165,5.66845
2318,2319,Ta,12.8333,0.89713,32.4646,2070.95,0.02493,6716.59,58.6616,5.73833
2319,2320,Ta,13.0,0.84989,32.641,1868.91,0.02849,6727.77,59.0517,5.81109
2320,2321,Ta,13.1667,0.73229,32.7292,145.561,0.02493,6728.3,58.7961,5.90921
2321,2322,Ta,13.3333,0.46745,32.6958,46.9711,0.03205,6740.36,59.0846,5.9247
2322,2323,Ta,13.5,0.2163,32.7386,12.7007,0.04273,6747.81,58.9751,5.94411
2323,2324,Ta,13.6667,0.07464,32.6798,1.31264,0.02849,6725.73,58.8754,6.12818
2407,2408,Va,0.0,0.0817,31.3566,69.2076,0.43474,1015.92,42.9961,5.09023
2408,2409,Va,0.166667,0.03957,31.2403,779.613,28.408,1979.54,43.4022,5.07534
2409,2410,Va,0.333333,0.03801,30.5466,906.116,33.0547,2209.92,43.4486,5.08569
2410,2411,Va,0.5,0.06983,29.8236,968.445,35.6988,2394.15,43.5376,5.09694
2411,2412,Va,0.666667,0.08086,29.4146,1041.16,38.2859,2576.94,43.6124,5.07836
2412,2413,Va,0.833333,0.06477,29.3745,1101.93,41.1403,2760.63,43.6828,5.03213
2413,2414,Va,1.0,0.04531,29.4895,1179.83,58.8115,2944.67,43.8155,4.98924
2414,2415,Va,1.16667,0.03196,29.6391,1232.37,98.619,3114.04,43.852,5.05129
2415,2416,Va,1.33333,0.03162,29.6351,1292.64,102.211,3277.62,44.056,5.16543
2416,2417,Va,1.5,0.03165,29.6151,1333.2,106.22,3443.34,44.113,5.18699
2417,2418,Va,1.66667,0.03167,29.6031,1394.19,110.3,3609.14,44.2608,5.17072
2418,2419,Va,1.83333,0.03169,29.587,1454.46,114.17,3779.84,44.3775,5.17948
2419,2420,Va,2.0,0.0317,29.583,1492.11,118.268,3943.6,44.5298,5.15895
2420,2421,Va,2.16667,0.03168,29.5857,1545.47,122.213,4107.36,44.6455,5.1825
2421,2422,Va,2.33333,0.03167,29.599,1592.87,126.118,4270.5,44.7587,5.18002
2422,2423,Va,2.5,0.03166,29.6004,1638.11,130.038,4438.8,44.8851,5.17961
2423,2424,Va,2.66667,0.03163,29.6164,1686.97,133.983,4602.47,45.0232,5.17708
2424,2425,Va,2.83333,0.03159,29.6445,1735.44,137.985,4769.7,45.1577,5.18593
2425,2426,Va,3.0,0.03154,29.6806,1792.66,142.132,4931.15,45.2761,5.18028
2426,2427,Va,3.16667,0.03146,29.7367,1865.02,147.018,5103.45,45.4881,5.18215
2427,2428,Va,3.33333,0.03138,29.7955,1921.57,152.353,5277.71,45.6342,5.18499
2428,2429,Va,3.5,0.03151,29.7006,1987.34,157.648,5446.18,45.7802,5.19344
2429,2430,Va,3.66667,0.03181,29.4841,2047.58,162.911,5611.54,45.9708,5.19317
2430,2431,Va,3.83333,0.0318,29.5015,2118.67,167.975,5777.71,46.1899,5.19642
2431,2432,Va,4.0,0.03169,29.5683,2176.35,172.511,5941.11,46.327,5.1929
2432,2433,Va,4.16667,0.03168,29.5884,2226.02,176.926,6066.0,46.5328,5.19597
2433,2434,Va,4.33333,0.03174,29.5376,2317.92,181.702,6187.77,46.7074,5.19077
2434,2435,Va,4.5,0.03187,29.4574,2353.09,185.828,6304.75,46.9229,5.19366
2435,2436,Va,4.66667,0.03181,29.4948,2380.36,189.983,6438.71,47.0975,5.19931
2436,2437,Va,4.83333,0.03172,29.567,2459.81,193.165,6538.25,47.3068,5.18659
2437,2438,Va,5.0,0.03317,29.5255,2499.34,197.427,6654.15,47.5339,5.19295
2438,2439,Va,5.16667,0.03775,29.5269,2568.2,203.296,6696.85,47.7387,5.18975
2439,2440,Va,5.33333,0.04534,29.5483,2633.79,210.148,6691.69,47.9471,5.19171
2440,2441,Va,5.5,0.05479,29.5376,2718.88,216.299,6692.93,48.1894,5.18895
2441,2442,Va,5.66667,0.06522,29.5322,2829.46,223.016,6687.15,48.3969,5.18864
2442,2443,Va,5.83333,0.07824,29.5336,2910.66,229.609,6692.13,48.6676,5.20073
2443,2444,Va,6.0,0.09687,29.5429,2955.86,235.667,6690.0,48.9019,5.19126
2444,2445,Va,6.16667,0.11886,29.5496,2987.66,237.648,6691.07,49.1717,5.19428
2445,2446,Va,6.33333,0.11706,29.5456,2999.36,236.999,6708.41,49.4496,5.19117
2446,2447,Va,6.5,0.09438,29.6111,2972.81,237.844,6718.82,49.6963,5.19522
2447,2448,Va,6.66667,0.05896,29.5697,3000.46,237.046,6818.27,49.9172,5.20091
2448,2449,Va,6.83333,0.03278,29.4387,2985.71,237.242,6753.77,50.1969,5.20162
2449,2450,Va,7.0,0.03205,29.3264,2989.43,228.369,6665.89,50.4516,5.19655
2450,2451,Va,7.16667,0.03204,29.329,2975.04,196.069,6633.51,50.717,5.18779
2451,2452,Va,7.33333,0.03189,29.4333,2976.53,195.271,6587.88,50.977,5.18793
2452,2453,Va,7.5,0.03174,29.5402,3016.49,195.966,6650.59,51.1997,5.19819
2453,2454,Va,7.66667,0.03164,29.6098,2973.27,196.283,6680.57,51.4224,5.19046
2454,2455,Va,7.83333,0.03169,29.5763,3006.98,197.22,6688.49,51.6851,5.19557
2455,2456,Va,8.0,0.03175,29.5429,2985.99,182.204,6687.95,51.9852,5.19171
2456,2457,Va,8.16667,0.03182,29.4921,2993.72,142.332,6679.33,52.1527,5.19295
2457,2458,Va,8.33333,0.03192,29.4279,2993.8,142.525,6664.47,52.4012,5.1901
2458,2459,Va,8.5,0.03192,29.4199,2990.35,142.475,6710.73,52.6033,5.19455
2459,2460,Va,8.66667,0.03193,29.4213,3010.07,141.979,6632.45,52.8759,5.19753
2460,2461,Va,8.83333,0.0319,29.4387,2981.78,141.644,6564.04,53.1805,5.19384
2461,2462,Va,9.0,0.03183,29.4935,3006.77,131.146,6759.56,53.4592,5.19468
2462,2463,Va,9.16667,0.03169,29.5964,2997.13,100.86,6928.21,53.7345,5.19504
2463,2464,Va,9.33333,0.03124,29.9225,2990.04,101.577,6659.04,53.8974,5.19135
2464,2465,Va,9.5,0.03069,30.3288,2998.16,101.798,6611.81,54.1753,5.19975
2465,2466,Va,9.66667,0.03022,30.691,3001.88,101.402,6370.39,54.3926,5.20109
2466,2467,Va,9.83333,0.02977,31.0331,3003.19,101.363,6659.22,54.6251,5.19784
2467,2468,Va,10.0,0.02935,31.3726,2994.57,94.4889,7050.52,54.9608,5.19842
2468,2469,Va,10.1667,0.02902,31.6466,2967.7,74.8507,6693.29,55.2022,5.19935
2469,2470,Va,10.3333,0.02883,31.7976,2983.83,74.7794,6265.79,55.4151,5.19784
2470,2471,Va,10.5,0.02869,31.9113,2992.13,75.5669,5392.37,55.595,5.18762
2471,2472,Va,10.6667,0.08226,31.8097,2971.53,75.1785,4605.05,55.9459,5.19073
2472,2473,Va,10.8333,0.21884,32.0596,2989.18,75.3139,4464.33,56.059,5.19393
2473,2474,Va,11.0,0.31412,32.6316,2995.71,52.5576,5591.88,56.2817,5.19099
2474,2475,Va,11.1667,0.13912,32.9043,2996.42,0.05701,6978.56,56.5667,5.22153
